Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
3,48,0.4761905,0,0.9230769,0.4664225
3,49,0.6666667,0.1111111,0.7333333,0.4666667
3,50,0.6666667,0.1111111,0.7333333,0.4666667
3,51,0.6666667,0.1111111,0.7333333,0.4666667
3,52,0.6666667,0.1111111,0.7333333,0.4666667
3,53,0.6666667,0.1111111,0.7333333,0.4666667
3,54,0.6666667,0.1111111,0.7333333,0.4666667
3,55,0.6666667,0.1111111,0.7333333,0.4666667
3,56,0.6666667,0.1111111,0.7333333,0.4666667
3,57,0.6666667,0.1111111,0.7333333,0.4666667
3,58,0.6666667,0.1538462,0.7333333,0.4666667
3,59,0.6666667,0.1111111,0.7333333,0.4666667
3,60,0.6666667,0.1111111,0.7333333,0.4666667
3,61,0.6666667,0.1111111,0.7333333,0.4666667
3,62,0.6666667,0.1111111,0.7333333,0.4666667
3,63,0.6111111,0,0.7894737,0.4668616
3,64,0.4571429,0.1142857,0.9473684,0.4681704
3,65,0.4571429,0.1142857,0.9473684,0.4681704
3,66,0.4571429,0.1142857,0.9473684,0.4681704
3,67,0.6153846,0.05128205,0.7894737,0.4682861
3,68,0.6153846,0.05128205,0.7894737,0.4682861
3,69,0.5641026,0.1282051,0.8421053,0.468736
3,70,0.4878049,0,0.92,0.4692683
3,71,0.4878049,0,0.92,0.4692683
3,72,0.4878049,0,0.92,0.4692683
3,73,0.4878049,0,0.92,0.4692683
3,74,0.4878049,0,0.92,0.4692683
3,75,0.6341463,0.09756097,0.7777778,0.4706414
3,76,0.6341463,0.09756097,0.7777778,0.4706414
3,77,0.6341463,0.09756097,0.7777778,0.4706414
3,78,0.6341463,0.09756097,0.7777778,0.4706414
3,79,0.6341463,0.09756097,0.7777778,0.4706414
3,80,0.5789474,0.1052632,0.8333333,0.4707602
3,81,0.5714286,0,0.8421053,0.471178
3,82,0.6666667,0.0952381,0.7647059,0.4771242
3,83,0.4324324,0.1081081,1,0.4774775
3,84,0.4324324,0.1081081,1,0.4774775
3,85,0.5853658,0.09756097,0.85,0.4784553
3,86,0.5853658,0.09756097,0.85,0.4784553
3,87,0.5238096,0,0.9166667,0.4801587
3,88,0.5945946,0,0.85,0.4815315
3,89,0.6153846,0.1025641,0.8333333,0.482906
3,90,0.7567568,0.1081081,0.6923077,0.4830215
3,91,0.5365854,0,0.9130435,0.4832096
3,92,0.6315789,0.1052632,0.8235294,0.4850361
3,93,0.6470588,0.05882353,0.8125,0.4865196
3,94,0.6486486,0.1081081,0.8125,0.4870495
3,95,0.6666667,0.1538462,0.8,0.4888889
3,96,0.6857143,0.1142857,0.7857143,0.4904762
3,97,0.6486486,0.05405406,0.8235294,0.490726
3,98,0.5853658,0,0.9047619,0.4967093
3,99,0.6756757,0.1081081,0.9230769,0.5329176
4,0,0.6153846,0.05128205,0.7894737,0.4682861
4,1,0.6153846,0.05128205,0.7894737,0.4682861
4,2,0.6153846,0.05128205,0.7894737,0.4682861
4,3,0.6153846,0.05128205,0.7894737,0.4682861
4,4,0.6153846,0.05128205,0.7894737,0.4682861
4,5,0.5555556,0,0.85,0.4685185
4,6,0.5641026,0.1282051,0.8421053,0.468736
4,7,0.4878049,0,0.92,0.4692683
4,8,0.4878049,0,0.92,0.4692683
4,9,0.4878049,0,0.92,0.4692683
4,10,0.4878049,0,0.92,0.4692683
4,11,0.4878049,0,0.92,0.4692683
4,12,0.4878049,0,0.92,0.4692683
4,13,0.4878049,0,0.92,0.4692683
