Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
4,69,0.5365854,0.1707317,0.9444444,0.4936766
4,70,0.5365854,0.1707317,0.9444444,0.4936766
4,71,0.5365854,0.1707317,0.9444444,0.4936766
4,72,0.5365854,0.1707317,0.9444444,0.4936766
4,73,0.525,0,0.9565217,0.4938406
4,74,0.5348837,0.1395349,0.9473684,0.4940841
4,75,0.5853658,0.04878049,0.9,0.4951219
4,76,0.5365854,0.09756097,0.95,0.4955285
4,77,0.5365854,0.09756097,0.95,0.4955285
4,78,0.5365854,0.09756097,0.95,0.4955285
4,79,0.5365854,0.09756097,0.95,0.4955285
4,80,0.5365854,0.09756097,0.95,0.4955285
4,81,0.4878049,0,1,0.495935
4,82,0.5365854,0,0.9565217,0.4977024
4,83,0.5365854,0,0.9565217,0.4977024
4,84,0.5365854,0,0.9565217,0.4977024
4,85,0.547619,0,0.9545454,0.5007215
4,86,0.5581396,0.1395349,0.9444444,0.5008613
4,87,0.6341463,0.1463415,0.875,0.5030488
4,88,0.6341463,0.1463415,0.875,0.5030488
4,89,0.6341463,0.1463415,0.875,0.5030488
4,90,0.5609756,0.09756097,0.95,0.5036585
4,91,0.5714286,0.1666667,0.9411765,0.5042017
4,92,0.5609756,0,0.952381,0.5044522
4,93,0.5714286,0.1428571,0.9444444,0.505291
4,94,0.5714286,0.1428571,0.9444444,0.505291
4,95,0.5714286,0,0.9545454,0.508658
4,96,0.5714286,0,0.9545454,0.508658
4,97,0.5714286,0,0.9545454,0.508658
4,98,0.5909091,0,0.9565217,0.5158103
4,99,0.6190476,0.0952381,0.9444444,0.521164
5,0,0.5365854,0.1707317,0.9444444,0.4936766
